mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,mode_11,mode_12,mode_13,mode_14,mode_15,mode_16,mode_17,mode_18,mode_19,mode_20,synapse_id,x,y,z
-0.011589578700299596,-0.001675630011507562,0.002209092576205509,0.0028150160359835617,0.007652246482870624,-0.012440776004868518,0.0028210992764738613,0.002740926964951385,-0.005596895434865541,0.00028539821133363274,-0.0013233484181312879,-0.00015850357649585601,-0.0013212117046588737,-0.00302082859742929,0.017909688003290902,-8.951520315713699e-05,0.0012571879359030212,0.01708064184618879,-8.399547403643529e-05,-8.060396319572096e-05,440753690,1374.512,779.216,846.12
-0.011589578700406772,-0.020918059565961485,-0.01360893795826498,-0.004766753118092975,-0.007725086639430287,0.00818549075531565,-0.0015046511041176948,-0.001253581751334786,0.002396557051739099,-0.00011944469484453158,0.0006143916445307782,-1.9091425448985375e-05,0.025019867398403204,-0.0027549125787889464,0.006298832504857687,-2.2659285135589423e-05,0.00013853986982956083,-0.0010135593878836961,-7.578159321742763e-05,3.606105442168326e-05,425157125,1344.944,395.456,702.76
-0.011589578700267288,-0.0036545414202231847,0.0007560338026383563,0.0022883163086317732,0.006980179582558557,-0.012498057429145787,0.0030372149318849072,0.003223171634066211,-0.00711811782195482,0.0004429601526728484,-0.003011375940314056,-0.000891005067670337,0.0002485691419110328,0.004960278290449841,-0.009415923961504789,2.6348723314754086e-05,5.874306493651471e-05,-0.01421806739965826,-0.0050470909933486175,-0.0001830391069100826,417778121,1326.968,745.192,802.08
-0.011589578700086124,-0.004891850827958574,-0.0002466022567954079,0.0018227175990746791,0.00607343420658754,-0.011381499916013674,0.002826421332039383,0.003064035869666086,-0.006875518603414286,0.0004427650147764804,-0.0031640372047929597,-0.0009998009450138518,0.0009209225446171277,0.006626244269701207,-0.01597761280179978,5.546178134274625e-05,-0.0002460795346975621,-0.004553346263413078,-0.00202622924509016,-9.160633512331007e-05,419173788,1327.472,711.64,866.08
-0.01158957870032174,-0.0016631213618375506,0.002187185691186047,0.002772912094050879,0.007493214937790557,-0.012052411663761435,0.0027039361765669673,0.0025869476935136324,-0.005208375759969797,0.0002566745201856579,-0.0011308112489708784,-0.00012755996365724866,-0.0010271268012734746,-0.0020977102914163815,0.010922630837211806,-5.034339090457453e-05,0.0004945651405483038,-0.004322210584673402,4.4180908243571674e-05,0.00010527531391797736,398878302,1280.2160000000001,732.64,874.84
-0.011589578700345536,-0.02099642257509392,-0.013675569047588909,-0.004800883460531663,-0.007799515240169056,0.008298168597334727,-0.0015310612021130553,-0.0012818471180360356,0.0024606988237251813,-0.00012373187187081513,0.0006436528035964882,-2.0225318825973465e-05,0.026657823970316505,-0.002982571734594408,0.006920661493514418,-2.5090416946881408e-05,0.00015735758826173281,-0.0012453503477793944,-9.57298560417405e-05,4.877376159640931e-05,423628718,1346.568,398.216,635.2
-0.011589578700548817,-0.011519491449294053,-0.005665217737871038,-0.00074327278346255,0.0009492790145487844,-0.004726289639669146,0.00148286921446178,0.0019038481041513393,-0.004727244510026363,0.0003616613163537224,-0.0031199187007924806,-0.0011897349745997481,0.003389150246802776,0.010839030474002795,-0.03403147814747219,0.0001375348961663708,-0.001140918242492428,0.024282467953542948,0.006952881770916214,0.00017827363821906154,439309194,1383.192,650.408,785.28
-0.011589578700277565,-0.00167458548420023,0.0022073132378794434,0.0028117732445783234,0.007640666330418947,-0.012414915548325743,0.002813881227275762,0.00273231838796608,-0.005576795769325743,0.0002841270075666123,-0.0013162364813369646,-0.0001575325626053351,-0.0013126774117091118,-0.0029989574010671842,0.01776998347696238,-8.879492127851726e-05,0.0012462896477783713,0.01691765031896719,-8.31850100664571e-05,-7.982146384059716e-05,440617004,1382.96,769.7040000000001,834.32
-0.011589578700336762,-0.0032245012009886552,0.001074856654389564,0.002407222060233508,0.00714225779961866,-0.012524546126874992,0.003002332131854294,0.0031354154308769803,-0.0068344127839278426,0.0004132600439267191,-0.0026975872814426396,-0.0007588710327300669,-2.8275777584551882e-05,0.0036584866179486786,-0.005415890747716117,1.0604433908216548e-05,0.00017088523473334142,-0.01465375802293304,-0.004944430347539668,-0.0001649320581614477,447442894,1406.752,774.024,762.4
-0.011589578700311352,-0.00165791560757548,0.0021783097443220743,0.0027567116970507602,0.007435292383017464,-0.01192292510451755,0.002667798224991066,0.0025439202299818234,-0.005108191980479183,0.00025040312993818885,-0.0010964835513726343,-0.0001230209574886353,-0.0009880519912497702,-0.0020048640660521757,0.010384515215031795,-4.774235338491022e-05,0.0004655914832946541,-0.004003385191700808,4.074946198319926e-05,9.629456332247414e-05,409078757,1299.2640000000001,759.496,858.6800000000001
-0.011589578700235756,-0.0017158984047283,0.0022784046841091725,0.002943913481852444,0.00812266705002773,-0.013529334675911763,0.0031347500328495243,0.003130592165210978,-0.006537715130576747,0.000349200434340146,-0.001711782092575425,-0.0002159268982655873,-0.0018460725724566399,-0.004514202046599453,0.028353212532394253,-0.0001458761194624882,0.0022389853583088177,0.03832700146868638,-0.0002022099235033061,-0.00022685092063374755,481922789,1477.176,759.64,791.12
-0.011589578700543501,-0.011389425289250216,-0.0055559828270653755,-0.0006886255506473981,0.0010655427173583778,-0.004895661403280329,0.0015213189657919987,0.0019435192803070275,-0.004815046443342699,0.00036737373583218516,-0.0031628714554517447,-0.001204248218952706,0.0033864126478032252,0.010958374717068864,-0.03437341483403522,0.0001388584149229131,-0.0011505698062303604,0.024427459919704828,0.006989583139025642,0.00017884527904130367,439898580,1379.4080000000001,652.224,780.32
-0.011589578700175003,-0.002536914860593418,0.001635313912330379,0.0026698661484069464,0.007656695734763482,-0.013156068024300752,0.003118769905832103,0.003215501421529263,-0.00693054300787543,0.0004068903684488959,-0.002510549583528076,-0.0006396237407279949,-0.0006113804828495152,0.0018188517550201731,0.0019360223251698968,-2.2322673742993064e-05,0.0005260462154000771,-0.026543498842410456,-0.008684660044005145,-0.00027633915513700205,465675900,1443.3120000000001,734.8480000000001,792.4
-0.01158957870028302,-0.0016816396065436287,0.0022194004234583732,0.0028340546197680072,0.007721218595344573,-0.012598459324902325,0.0028660424465206907,0.002795985587020935,-0.005728303468725622,0.0002940964281257756,-0.0013747550652029993,-0.0001658911455764664,-0.0013877913408440517,-0.0032031866638224014,0.01914281451300024,-9.605669871417075e-05,0.0013651446442324326,0.019090861994110926,-9.465073701364381e-05,-9.238708558894826e-05,447199982,1392.304,798.712,869.76
-0.011589578700430649,-0.0025106377335426667,0.0016132751264543329,0.0026177074266733012,0.00745732535560314,-0.012674260082093491,0.0029751890240392394,0.0030288169061753007,-0.006460197355716434,0.0003710396331508529,-0.0022285832080667254,-0.0005534299346008207,-0.0005223042517139382,0.001501436866673862,0.001550731445032954,-1.760812005908731e-05,0.0003955429362557536,-0.01752973711405884,-0.005507065124195974,-0.00015991961388764133,421147788,1335.096,788.976,796.2
-0.011589578700299905,-0.001645313552504263,0.002156835930248508,0.0027175633553826813,0.007295495252789798,-0.011611025066190524,0.00258090134997538,0.0024406801328936342,-0.004868225468935907,0.00023543340118137169,-0.0010148682634996947,-0.00011226726196258162,-0.0008956309583329079,-0.001786187921650417,0.009121453100407663,-4.164727594239312e-05,0.0003980206489366091,-0.003267699909364625,3.2853311856133296e-05,7.574116130465102e-05,426025963,1345.32,770.216,824.52
-0.01158957870031004,-0.001656784366321049,0.0021763745700049044,0.0027531571328129247,0.0074224979509830025,-0.011894015418499193,0.0026596545881857944,0.0025341111952165893,-0.0050851416750664555,0.0002489334615452947,-0.0010882691843046794,-0.00012191462726839045,-0.0009784451754707873,-0.0019815326874842738,0.010246893705191789,-4.7071518350647036e-05,0.00045793529139598934,-0.003914531856690092,3.9779978274731804e-05,9.368836184079837e-05,413604092,1311.992,802.648,884.0
-0.01158957870030215,-0.001644180966087227,0.0021549068381934585,0.0027140493862078084,0.007282958035230944,-0.011583092851725048,0.0025731289120355647,0.0024314602058701563,-0.0048468217637342515,0.00023410153168330457,-0.0010076279233871284,-0.00011131574352264,-0.0008874633632962405,-0.0017669235881024275,0.009010469889506717,-4.111237981007802e-05,0.0003921123001840174,-0.0032039006062611203,3.217004149634598e-05,7.397033174572162e-05,426026240,1347.616,770.04,822.36
-0.011589578700245738,-0.0025086066495720693,0.0016115773082325847,0.0026137153761522916,0.007442173926335619,-0.012638070496016639,0.0029645180296431727,0.003015132251903205,-0.006426111753557705,0.0003685037160050845,-0.002209227578976589,-0.0005476813321852762,-0.0005164484339084544,0.0014813706416164595,0.0015272020949198934,-1.7325250845502584e-05,0.0003881347849925992,-0.01708974923041675,-0.00535912483494203,-0.00015504555437163245,438881121,1378.064,810.976,686.0
-0.011589578700405057,-0.0016443109807166806,0.002155057374766213,0.002714071521893575,0.007282065992911742,-0.011577554649356583,0.0025707001238749207,0.002427220067724826,-0.0048343750492087076,0.00023298731077436643,-0.0009993084804407278,-0.00010993926643358496,-0.0008744396542277317,-0.0017285090216381418,0.008750126492254415,-3.97616190913047e-05,0.00037386506450793813,-0.0029075931545145023,2.86550234321009e-05,6.281516046310555e-05,456084683,1411.08,753.456,894.4
-0.011589578700213697,-0.0017130383175792611,0.0022734804293805502,0.002934751352716319,0.008089211578086718,-0.013451855074142316,0.003112410231993086,0.003102815510166801,-0.006470608599143414,0.0003446443027313905,-0.0016840116856672138,-0.00021181793841401278,-0.0018085025413170817,-0.004407228306058976,0.027604842420036736,-0.00014183694650919364,0.0021686238469914806,0.036807374832070666,-0.0001937637993372269,-0.00021643290505825245,467713290,1447.464,766.44,797.84
-0.011589578700469413,-0.016945430909357243,-0.010244465060099545,-0.003056120974316431,-0.004022462605405246,0.0026406726574727964,-0.00021537010898815308,0.0001164895621748454,-0.0007056290672215,9.072362616945693e-05,-0.000991641313323087,-0.00043662409922721286,0.00302618302532925,0.004220719524871498,-0.014062463097506224,5.817801859413981e-05,-0.0005115593710787343,0.012125776836783883,0.0035742832144999115,0.00010161086495350514,438229656,1380.232,525.6,761.6
-0.011589578700396543,-0.0016562050837603168,0.002175479771719201,0.002751856203803188,0.007419136881158371,-0.011891274310649552,0.0026600978380878766,0.0025365150314071035,-0.005094382199742042,0.00024999744771967737,-0.001097423351854997,-0.00012355465365598218,-0.0009944347835969128,-0.0020317886591840507,0.010602536593243584,-4.895246583294151e-05,0.0004846987583446593,-0.004398480544763065,4.5684120500233515e-05,0.0001135218882838162,421147499,1334.5040000000001,793.8720000000001,795.12
-0.011589578700222201,-0.003671879314328038,0.0007606908491687256,0.002308666691222375,0.007062558247341001,-0.012704048528588982,0.0030997496630255574,0.003306195786531737,-0.007331055036521527,0.0004599352759059801,-0.0031561582303661333,-0.0009416562586386142,0.0002637385167422976,0.00531617052163384,-0.010174328450795637,2.858351618451191e-05,6.446041563051636e-05,-0.0160076639319024,-0.005720671888769316,-0.000210243994634581,388384474,1257.064,747.832,800.32
-0.011589578700422298,-0.002509968503052016,0.001612717112556647,0.0026164017327320495,0.007452395203530851,-0.012662581250979276,0.0029717701745375353,0.003024472092080588,-0.006449453659604171,0.000370251920776432,-0.002222671383797819,-0.000551700340327904,-0.0005205549258741508,0.0014955505661728048,0.0015439308869677527,-1.7526947525033476e-05,0.0003934610301336747,-0.017411764034574798,-0.005467885344024956,-0.00015866005988354935,421148379,1337.944,787.6800000000001,795.36
-0.011589578700273889,-0.0016364592533631946,0.0021417029447812637,0.0026898137976444276,0.007195783077057423,-0.011386294557481653,0.002517725198950022,0.0023647578047737644,-0.0046901014964112215,0.00022410589242372056,-0.0009516752515819044,-0.00010376133525466222,-0.0008217619471084101,-0.001606518447490395,0.00805884912105492,-3.6458354689864965e-05,0.00033836540971365095,-0.0025536956269887508,2.496540561524831e-05,5.38483972891026e-05,432405005,1365.4080000000001,781.16,864.44
-0.01158957870028477,-0.0031101572631705918,0.0011169930802520205,0.0023782196606649147,0.006973309537661324,-0.012046680105156183,0.0028522875683223555,0.002933111934813024,-0.006314012397958716,0.00037202274111211277,-0.0023520701140128785,-0.0006407078417605537,-6.778676059139324e-05,0.002876677837185074,-0.003859601883516711,6.318755456633326e-06,0.00015056612276604715,-0.010794897308988308,-0.003539503201667942,-0.00011168511869112446,434475918,1366.952,750.008,811.12
-0.011589578700396808,-0.001656617422419142,0.0021761845272964034,0.002753148663936833,0.00742378192141839,-0.011901747970850042,0.0026630438193404873,0.0025400586231574145,-0.005102703577162084,0.000250527891207742,-0.0011003934552822356,-0.00012395612451900824,-0.0009979294558684292,-0.002040348270834398,0.010653510600744669,-4.920232005236873e-05,0.0004876078826362949,-0.004434710426908768,4.608983787936568e-05,0.00011468425508310964,421147232,1332.544,795.488,794.28
-0.01158957870024598,-0.0025084358881209703,0.0016114349870093537,0.002613382640512321,0.007440918686795193,-0.012635101343335696,0.0029636499604223997,0.0030140308691147364,-0.0064233918798548215,0.0003683048336396275,-0.0022077396548929188,-0.0005472472638918327,-0.0005160100183695338,0.001479900675719161,0.0015255088448439588,-1.7305069259715402e-05,0.0003876193924652572,-0.01706083714416138,-0.005349549262173636,-0.00015473943068604137,438881120,1378.288,808.456,689.08
-0.011589578700291567,-0.002956734200119252,0.0012293807384283297,0.002418861814902413,0.007025493100168648,-0.012045515333972594,0.0028373892202405416,0.0028997835612529776,-0.006210200995412683,0.00036166303053729207,-0.002247209472876095,-0.0005980977356995033,-0.00015254490124138738,0.0024802637838933993,-0.002684141582244008,1.7741858204959597e-06,0.00018113572243272483,-0.010865886378689236,-0.003500867963309566,-0.00010698847164083194,434475272,1361.664,764.416,809.8000000000001
-0.011589578700553924,-0.01152074857032127,-0.005666019543916649,-0.0007434243243740219,0.0009495352562950278,-0.004728064654524305,0.00148356263493882,0.0019049573075063206,-0.004730432507647005,0.0003619716911158574,-0.0031232522115461777,-0.0011912277605163266,0.0033937005488744033,0.010855998738219557,-0.03409088348809015,0.0001377868855079536,-0.0011432943461530385,0.024346488856266637,0.006972210208575201,0.00017881946411058184,439307254,1379.96,647.44,786.04
-0.011589578700357888,-0.0016986072861390252,0.002248634973952932,0.00288852581055571,0.007920426915933079,-0.013060990347983087,0.0029997164049432633,0.002962700516019138,-0.006132106054856495,0.00032166203174674484,-0.0015439230686524858,-0.00019108809279331701,-0.0016189481979380547,-0.0038673916211159226,0.023827377854740945,-0.00012144627329444143,0.001813268750955185,0.02912245417158964,-0.0001510324905001393,-0.0001636750937919638,447336751,1403.992,783.216,789.72
-0.01158957870030215,-0.001644180966087227,0.0021549068381934585,0.0027140493862078084,0.007282958035230944,-0.011583092851725048,0.0025731289120355647,0.0024314602058701563,-0.0048468217637342515,0.00023410153168330457,-0.0010076279233871284,-0.00011131574352264,-0.0008874633632962405,-0.0017669235881024275,0.009010469889506717,-4.111237981007802e-05,0.0003921123001840174,-0.0032039006062611203,3.217004149634598e-05,7.397033174572162e-05,426026328,1348.432,769.744,820.8000000000001
-0.011589578700315899,-0.002497375761362303,0.0016022219410379915,0.0025918659625367604,0.0073598385426663256,-0.012443661193493242,0.0029077693164559723,0.0029432738702955463,-0.006248941167647797,0.0003555908446124394,-0.0021129889876890405,-0.0005197029971837111,-0.00048823685550734456,0.0013871861875064688,0.0014190984474688343,-1.6039034499769086e-05,0.0003554577736951977,-0.015278938193402758,-0.004761400046550834,-0.00013606723505279607,441424599,1381.368,759.52,787.36
-0.011589578700321686,-0.0016630323997762105,0.0021870339857979256,0.0027726351211603403,0.0074922243523327095,-0.012050196117326196,0.002703317584692806,0.002586210779767244,-0.005206659228042546,0.00025656697637830363,-0.0011302220182542726,-0.00012748198567752623,-0.0010264552445879915,-0.002096112970874995,0.010913365527699722,-5.029858841939359e-05,0.0004940655054321295,-0.004316698815761957,4.412154793935306e-05,0.00010511975954741675,398878233,1279.336,733.4,871.36
-0.011589578700309721,-0.0016305897197124214,0.002131735227452499,0.0026717616041904307,0.00713177556953793,-0.011245132324975256,0.0024788008239101573,0.0023191202700513576,-0.004585166083348614,0.00021770515603529282,-0.0009177110187249794,-9.939838374247799e-05,-0.0007847304143323525,-0.0015217661624391,0.007583220876516829,-3.419625530142303e-05,0.0003143891077614351,-0.002322141572018301,2.257169870210122e-05,4.812917463905307e-05,436001891,1363.4080000000001,766.304,839.6
-0.01158957870046499,-0.00921860746496897,-0.0037580871770899467,0.00018600358335207868,0.0028688265961172446,-0.007383341031263239,0.002057186081131128,0.002457272128322278,-0.005879243520897043,0.00042637696212877163,-0.003507195691949673,-0.0012843249547345925,0.002916279965823654,0.011146204498190534,-0.033837891858458174,0.00013458889715989183,-0.0010657559510846043,0.020328322884931613,0.005640917671475453,0.00013366228864932598,442284471,1380.592,694.328,796.72
-0.011589578700376258,-0.0016713163825705195,0.0022013163699585083,0.002799269610376574,0.007589658002855603,-0.01227619873099064,0.002768473942665996,0.0026670363376953537,-0.005401185737126753,0.000269593254406816,-0.001207395557363239,-0.00013844978424156545,-0.0011242163116441512,-0.0023504430555486076,0.012503944247241041,-5.828131895199882e-05,0.0005936192800503106,-0.005763407469917807,6.099394891500149e-05,0.0001575248265816959,411671101,1315.08,819.032,797.88
-0.011589578700259145,-0.0036561398337292073,0.0007564632125526189,0.0022901933204942356,0.006987780237448865,-0.012517073188420923,0.0030429904134546917,0.003230843944482006,-0.007137804793778535,0.0004445310877814931,-0.0030247896515103695,-0.0008957025450062566,0.00024997666015994446,0.004993341829891254,-0.009486455098917964,2.6556662409147253e-05,5.927583203226836e-05,-0.01438539931377827,-0.005110130092649007,-0.0001855898248768306,415745029,1321.0720000000001,740.688,807.8000000000001
-0.01158957870025106,-0.0025052520638527464,0.0016087815316247177,0.0026071795448692763,0.0074175194954549965,-0.01257975984345074,0.0029474719882096843,0.0029935075676553314,-0.006372715082408671,0.00036460007823831727,-0.0021800298866953144,-0.00053916539624465,-0.0005078480828892303,0.0014525418982821296,0.0014940012438398864,-1.692957461157769e-05,0.0003780330212091257,-0.016523430695970003,-0.005171593347634494,-0.0001490522674019682,439107045,1376.568,803.568,702.0
-0.011589578700264577,-0.001682363884404209,0.0022206468449870133,0.002836371426164093,0.0077296682723954615,-0.012617984139103415,0.0028716591650804813,0.0028029460066673517,-0.00574506809790531,0.0002952264331889117,-0.0013815720385075873,-0.0001668886134865798,-0.001396857140984041,-0.0032285507583648776,0.019317271964987816,-9.698971188765576e-05,0.0013809057742772927,0.01939958796642819,-9.63084157412209e-05,-9.426689388661785e-05,447870974,1390.624,793.944,842.36
-0.011589578700292692,-0.001673077075476858,0.002204724523442854,0.0028069868405670643,0.007623307424074142,-0.012375162801086519,0.002802534862159095,0.002718394975586511,-0.005543522757851333,0.00028191943601213546,-0.001303159393849337,-0.00015565005961182843,-0.0012956999409867046,-0.002952393872572116,0.01745490636615027,-8.712321573368446e-05,0.0012187039273481755,0.016406036557266926,-8.047872169478328e-05,-7.684512462837056e-05,440616180,1378.144,774.8960000000001,836.84
-0.011589578700203641,-0.0043846257159092595,0.00014758845644934307,0.001989447749370148,0.006359905327218671,-0.01164112923507684,0.0028544560915965953,0.003053523184040699,-0.006783253482019927,0.00042787697853547487,-0.0029764217521551246,-0.0009123435830098186,0.0006395412058959562,0.005655197941311339,-0.012710615388289204,4.1939218986234595e-05,-0.00012930214227989254,-0.006921667834718197,-0.0026741764669973994,-0.00010578786817522641,434743618,1371.824,724.032,806.9200000000001
-0.011589578700373955,-0.0016723676344714297,0.0022031145624029536,0.002802572385919628,0.007601547289619975,-0.012303076484631411,0.002776051153276148,0.002676176532834663,-0.0054226983109931575,0.00027097082670805107,-0.0012151494107780748,-0.00013950276035399839,-0.0011334022954899439,-0.0023730687056584096,0.012639296351309656,-5.894621204854153e-05,0.000601410051146193,-0.005861812934994966,6.20999983280818e-05,0.00016071671909366077,411670098,1309.6480000000001,822.136,794.96
-0.011589578700135538,-0.004657324601859161,-5.018227091370277e-05,0.0019201772882871232,0.006278084476553742,-0.01167042156632415,0.002889476315700462,0.003124785281985248,-0.00700036577620845,0.00044924730921740033,-0.00319300257292683,-0.0010010847738997637,0.0008184329374817789,0.006502150235013754,-0.015282715351313635,5.203300815396252e-05,-0.0002017355199843359,-0.006372725667241644,-0.002621306305281464,-0.00011115375869216053,421592775,1332.864,693.184,722.72
-0.011589578700367666,-0.02063593236429061,-0.013370757984460208,-0.004646438422862834,-0.007466622638278079,0.007803691750822943,-0.0014171080478157121,-0.001162498011224801,0.0021946034730541473,-0.0001065831917778721,0.0005316043637334922,-1.6055492393425954e-05,0.02075189915396066,-0.0022032120791285813,0.004883631402178657,-1.729872142648419e-05,0.00010090261053636027,-0.0006542516448264068,-4.715817377699307e-05,2.0670553238056505e-05,433897969,1363.0720000000001,451.52,726.32
-0.011589578700424562,-0.02122523460582417,-0.01387618377555535,-0.004910115702724992,-0.008054487157951522,0.008732210093756744,-0.0016449434274115949,-0.0014247642103759452,0.0028362649656344333,-0.0001603751018189996,0.0011764989932395301,0.0005846285500704998,-0.028418417500221452,-0.0008288600751978055,0.0034021615014251153,-1.384873226244433e-05,0.0001071306567018597,-0.0017496648909221058,-0.000467823053046004,-1.2088296714414494e-05,453928366,1421.5520000000001,412.35200000000003,784.64
-0.011589578700291567,-0.002956734200119252,0.0012293807384283297,0.002418861814902413,0.007025493100168648,-0.012045515333972594,0.0028373892202405416,0.0028997835612529776,-0.006210200995412683,0.00036166303053729207,-0.002247209472876095,-0.0005980977356995033,-0.00015254490124138738,0.0024802637838933993,-0.002684141582244008,1.7741858204959597e-06,0.00018113572243272483,-0.010865886378689236,-0.003500867963309566,-0.00010698847164083194,434475120,1360.808,764.144,809.76
-0.01158957870031923,-0.0024989621157111355,0.0016035419219763505,0.002594942164910585,0.007371403952981236,-0.012470866974629995,0.0029156842597609926,0.002953253446051542,-0.006273460478155862,0.00035736502675672916,-0.0021260974959147923,-0.0005234831741345519,-0.000492033491279712,0.0013997292362110242,0.0014333668157237838,-1.6208040879570353e-05,0.00035969337214116046,-0.015505730981811839,-0.004835515249277913,-0.00013837085508750638,435224633,1363.984,776.5360000000001,792.76
-0.011589578700136069,-0.004657024789423036,-5.017808198303558e-05,0.001919946459913227,0.006277085609438537,-0.01166783950610032,0.0028886806807081043,0.0031237138769462133,-0.00699758869370088,0.000449020722438989,-0.0031909996101236234,-0.0010003479985735905,0.000817788676769335,0.006496188712191665,-0.015267104950596494,5.197724692828721e-05,-0.00020149008103376265,-0.0063629369641439604,-0.0026170638658448465,-0.00011095589856709288,417620484,1337.6960000000001,695.6080000000001,731.0
